"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","hindfoot_length_cm"
555,1,9,1978,14,"DS","F",48,116,4.8
556,1,9,1978,17,"DM","F",36,38,3.6
557,1,9,1978,11,"DM","F",37,39,3.7
558,1,9,1978,1,"DS","F",49,135,4.9
559,1,9,1978,14,"DM","M",36,46,3.6
560,1,9,1978,17,"DS","M",50,133,5
561,1,9,1978,11,"DS","M",53,136,5.3
562,1,9,1978,19,"","",NA,NA,NA
563,1,9,1978,23,"","",NA,NA,NA
564,1,10,1978,18,"DS","F",51,141,5.1
565,1,10,1978,12,"NL","",NA,NA,NA
566,1,10,1978,18,"DM","F",36,38,3.6
567,1,10,1978,12,"DM","F",36,35,3.6
568,1,10,1978,21,"OT","",NA,NA,NA
569,1,10,1978,5,"DS","M",NA,135,NA
570,1,10,1978,5,"OT","",NA,NA,NA
571,1,10,1978,18,"DM","F",NA,33,NA
572,1,10,1978,18,"DM","M",38,51,3.8
573,1,10,1978,5,"DS","F",NA,122,NA
574,1,10,1978,18,"DM","F",34,33,3.4
575,1,10,1978,18,"DM","M",38,47,3.8
576,1,10,1978,18,"DM","M",36,49,3.6
577,1,10,1978,21,"OT","",NA,NA,NA
578,1,10,1978,18,"DM","M",NA,46,NA
579,1,10,1978,5,"DM","F",NA,45,NA
580,1,10,1978,12,"DM","M",NA,41,NA
581,1,10,1978,10,"","",NA,NA,NA
582,1,10,1978,15,"","",NA,NA,NA
583,1,10,1978,16,"","",NA,NA,NA
584,2,18,1978,3,"OT","M",NA,24,NA
585,2,18,1978,2,"DS","M",53,157,5.3
586,2,18,1978,13,"DM","M",35,51,3.5
587,2,18,1978,2,"OX","",NA,NA,NA
588,2,18,1978,2,"NL","M",NA,218,NA
589,2,18,1978,20,"DM","F",39,38,3.9
590,2,18,1978,2,"PF","F",16,7,1.6
591,2,18,1978,6,"DM","F",38,NA,3.8
592,2,18,1978,22,"DM","M",39,45,3.9
593,2,18,1978,2,"DM","M",38,52,3.8
594,2,18,1978,9,"DM","M",38,50,3.8
595,2,18,1978,2,"DM","M",37,51,3.7
596,2,18,1978,9,"DS","F",NA,126,NA
597,2,18,1978,20,"DM","F",33,39,3.3
598,2,18,1978,2,"OT","F",NA,24,NA
599,2,18,1978,3,"OT","F",15,23,1.5
600,2,18,1978,2,"DM","F",37,40,3.7
601,2,18,1978,2,"DM","M",36,41,3.6
602,2,18,1978,13,"DM","M",37,46,3.7
603,2,18,1978,2,"OT","M",NA,25,NA
604,2,18,1978,2,"PE","M",22,25,2.2
605,2,18,1978,19,"","",NA,NA,NA
606,2,18,1978,23,"","",NA,NA,NA
607,2,19,1978,5,"DM","F",36,39,3.6
608,2,19,1978,17,"DM","F",34,42,3.4
609,2,19,1978,4,"DS","F",49,NA,4.9
610,2,19,1978,17,"DM","M",37,39,3.7
611,2,19,1978,21,"OT","F",20,23,2
612,2,19,1978,4,"DS","",NA,NA,NA
613,2,19,1978,5,"DS","M",49,NA,4.9
614,2,19,1978,4,"DS","F",49,124,4.9
615,2,19,1978,5,"DS","F",49,114,4.9
616,2,19,1978,11,"DM","M",36,44,3.6
617,2,19,1978,11,"DM","M",38,48,3.8
618,2,19,1978,14,"DS","F",47,NA,4.7
619,2,19,1978,14,"DM","F",39,44,3.9
620,2,19,1978,8,"DS","F",49,132,4.9
621,2,19,1978,4,"PF","",NA,NA,NA
622,2,19,1978,17,"DS","F",46,137,4.6
623,2,19,1978,21,"OT","",NA,NA,NA
624,2,19,1978,4,"DM","M",35,39,3.5
625,2,19,1978,5,"DM","F",35,56,3.5
626,2,19,1978,17,"OL","F",20,35,2
627,2,19,1978,17,"DM","",NA,NA,NA
628,2,19,1978,11,"DM","",NA,NA,NA
629,2,19,1978,14,"NL","",NA,197,NA
630,2,19,1978,5,"OT","F",18,22,1.8
631,2,19,1978,5,"OT","M",20,25,2
632,2,19,1978,7,"","",NA,NA,NA
633,2,19,1978,8,"DS","M",55,154,5.5
634,2,19,1978,10,"","",NA,NA,NA
635,2,20,1978,15,"DM","M",38,49,3.8
636,2,20,1978,18,"DM","F",36,44,3.6
637,2,20,1978,18,"DM","F",38,35,3.8
638,2,20,1978,12,"DM","F",37,36,3.7
639,2,20,1978,1,"DM","F",35,39,3.5
640,2,20,1978,12,"DS","F",50,133,5
641,2,20,1978,15,"DM","M",38,50,3.8
642,2,20,1978,1,"DM","M",36,43,3.6
643,2,20,1978,15,"DM","F",35,40,3.5
644,2,20,1978,18,"DM","M",38,45,3.8
645,2,20,1978,12,"DM","M",38,44,3.8
646,2,20,1978,18,"NL","M",32,228,3.2
647,2,20,1978,1,"DS","F",52,144,5.2
648,2,20,1978,16,"DM","F",37,46,3.7
649,2,20,1978,16,"DM","M",35,48,3.5
650,3,11,1978,2,"PF","F",15,7,1.5
651,3,11,1978,20,"DM","M",38,45,3.8
652,3,11,1978,2,"PF","M",14,8,1.4
653,3,11,1978,22,"DS","F",47,133,4.7
654,3,11,1978,22,"DM","F",37,40,3.7
655,3,11,1978,3,"NL","M",32,232,3.2
656,3,11,1978,9,"DS","F",49,128,4.9
657,3,11,1978,2,"DS","M",54,153,5.4
658,3,11,1978,3,"OT","F",21,22,2.1
659,3,11,1978,20,"OT","F",20,21,2
660,3,11,1978,2,"DM","M",37,53,3.7
661,3,11,1978,2,"NL","",NA,NA,NA
662,3,11,1978,13,"PF","F",15,8,1.5
663,3,11,1978,2,"OT","M",18,25,1.8
664,3,11,1978,2,"DM","M",35,43,3.5
665,3,11,1978,20,"DM","F",35,43,3.5
666,3,11,1978,13,"OL","M",21,38,2.1
667,3,11,1978,20,"DM","F",35,42,3.5
668,3,11,1978,3,"OT","M",21,26,2.1
669,3,11,1978,9,"DS","F",50,146,5
670,3,11,1978,2,"OT","F",20,25,2
671,3,11,1978,2,"PE","M",20,28,2
672,3,11,1978,3,"PF","M",15,8,1.5
673,3,11,1978,2,"PE","F",NA,29,NA
674,3,11,1978,20,"DS","M",49,122,4.9
675,3,11,1978,6,"","",NA,NA,NA
676,3,11,1978,23,"","",NA,NA,NA
677,3,12,1978,5,"DS","M",52,137,5.2
678,3,12,1978,4,"DS","M",49,131,4.9
679,3,12,1978,5,"DS","F",49,125,4.9
680,3,12,1978,17,"DM","M",NA,NA,NA
681,3,12,1978,14,"DS","F",NA,NA,NA
682,3,12,1978,21,"OT","",NA,NA,NA
683,3,12,1978,21,"PF","F",NA,NA,NA
684,3,12,1978,4,"DM","M",35,43,3.5
685,3,12,1978,17,"DS","F",NA,NA,NA
686,3,12,1978,4,"PF","",NA,NA,NA
687,3,12,1978,5,"DS","F",NA,69,NA
688,3,12,1978,4,"DS","F",48,141,4.8
689,3,12,1978,11,"DS","M",53,138,5.3
690,3,12,1978,11,"DM","M",36,43,3.6
691,3,12,1978,4,"DS","F",50,124,5
692,3,12,1978,14,"DM","",NA,NA,NA
693,3,12,1978,21,"OT","M",NA,NA,NA
694,3,12,1978,11,"DM","F",37,43,3.7
695,3,12,1978,17,"RM","",NA,NA,NA
696,3,12,1978,5,"DM","F",37,45,3.7
697,3,12,1978,11,"DM","M",36,46,3.6
698,3,12,1978,14,"DM","F",NA,NA,NA
699,3,12,1978,5,"DM","F",36,43,3.6
700,3,12,1978,5,"DM","M",37,49,3.7
701,3,12,1978,17,"OL","",NA,NA,NA
702,3,12,1978,5,"DM","M",35,47,3.5
703,3,12,1978,17,"DS","M",NA,NA,NA
704,3,12,1978,5,"DM","M",35,NA,3.5
705,3,12,1978,11,"DS","F",NA,NA,NA
706,3,12,1978,17,"OT","F",NA,NA,NA
707,3,12,1978,17,"DM","F",NA,NA,NA
708,3,12,1978,5,"OT","M",20,26,2
709,3,12,1978,10,"","",NA,NA,NA
710,3,13,1978,8,"DS","M",49,152,4.9
711,3,13,1978,18,"DM","F",37,44,3.7
712,3,13,1978,15,"DM","M",36,48,3.6
713,3,13,1978,8,"OT","M",15,29,1.5
714,3,13,1978,15,"DM","F",NA,44,NA
715,3,13,1978,18,"DM","M",36,49,3.6
716,3,13,1978,15,"DM","M",35,45,3.5
717,3,13,1978,1,"DM","F",NA,51,NA
718,3,13,1978,8,"DO","M",35,57,3.5
719,3,13,1978,18,"DM","M",37,NA,3.7
720,3,13,1978,8,"DS","F",47,134,4.7
721,3,13,1978,1,"DM","F",37,44,3.7
722,3,13,1978,16,"OL","F",NA,30,NA
723,3,13,1978,8,"OT","F",16,35,1.6
724,3,13,1978,15,"DM","M",37,48,3.7
725,3,13,1978,1,"DS","F",NA,146,NA
726,3,13,1978,18,"DM","F",NA,37,NA
727,3,13,1978,7,"","",NA,NA,NA
728,3,13,1978,12,"","",NA,NA,NA
729,3,13,1978,15,"DM","M",36,46,3.6
730,3,13,1978,19,"","",NA,NA,NA
731,4,8,1978,2,"DS","F",47,110,4.7
732,4,8,1978,2,"OT","",19,NA,1.9
733,4,8,1978,2,"DM","M",33,NA,3.3
734,4,8,1978,6,"DM","M",36,NA,3.6
735,4,8,1978,6,"OT","F",18,NA,1.8
736,4,8,1978,6,"NL","M",NA,NA,NA
737,4,8,1978,9,"DM","F",36,NA,3.6
738,4,8,1978,13,"PF","M",NA,NA,NA
739,4,8,1978,13,"PE","M",19,NA,1.9
740,4,8,1978,13,"OL","M",NA,NA,NA
741,4,8,1978,13,"DS","M",48,NA,4.8
742,4,8,1978,13,"PE","M",18,NA,1.8
743,4,8,1978,20,"DM","M",36,NA,3.6
744,4,8,1978,20,"PE","F",21,NA,2.1
745,4,8,1978,22,"DM","F",37,NA,3.7
746,4,8,1978,22,"OT","M",20,NA,2
747,4,8,1978,9,"DM","F",35,NA,3.5
748,4,8,1978,2,"NL","",NA,NA,NA
749,4,8,1978,2,"DS","M",NA,NA,NA
750,4,8,1978,9,"PF","F",NA,NA,NA
751,4,8,1978,13,"DM","M",35,NA,3.5
752,4,8,1978,9,"DS","F",49,NA,4.9
753,4,8,1978,20,"DM","F",36,NA,3.6
754,4,8,1978,2,"DM","M",37,NA,3.7
755,4,8,1978,3,"NL","F",32,NA,3.2
756,4,8,1978,21,"OT","F",20,NA,2
757,4,8,1978,2,"DM","F",NA,NA,NA
758,4,8,1978,9,"DM","M",34,NA,3.4
759,4,8,1978,22,"DS","F",49,NA,4.9
760,4,8,1978,9,"DS","M",48,NA,4.8
761,4,8,1978,9,"DS","F",NA,NA,NA
762,4,8,1978,13,"SS","",NA,NA,NA
763,4,8,1978,20,"DS","M",50,NA,5
764,4,8,1978,2,"DM","M",35,NA,3.5
765,4,8,1978,9,"DM","F",36,NA,3.6
766,4,8,1978,22,"DM","F",35,NA,3.5
767,4,8,1978,13,"DM","M",NA,NA,NA
768,4,8,1978,13,"OL","",NA,NA,NA
769,4,8,1978,6,"","",NA,NA,NA
770,4,9,1978,4,"DM","M",37,26,3.7
771,4,9,1978,4,"DM","M",35,44,3.5
772,4,9,1978,5,"DM","",NA,NA,NA
773,4,9,1978,5,"DM","M",37,48,3.7
774,4,9,1978,5,"DM","M",36,39,3.6
775,4,9,1978,5,"DM","M",37,44,3.7
776,4,9,1978,5,"DM","M",37,45,3.7
777,4,9,1978,8,"OT","M",20,27,2
778,4,9,1978,8,"DM","M",36,36,3.6
779,4,9,1978,11,"SA","",NA,NA,NA
780,4,9,1978,11,"DM","M",NA,51,NA
781,4,9,1978,11,"DM","F",37,45,3.7
782,4,9,1978,11,"DM","M",37,47,3.7
783,4,9,1978,14,"DS","F",47,90,4.7
784,4,9,1978,17,"OT","M",NA,23,NA
785,4,9,1978,17,"DM","M",39,49,3.9
786,4,9,1978,11,"DS","M",52,131,5.2
787,4,9,1978,5,"DS","F",50,114,5
788,4,9,1978,17,"DM","M",36,42,3.6
789,4,9,1978,8,"DS","M",52,148,5.2
790,4,9,1978,5,"DS","F",50,76,5
791,4,9,1978,5,"DS","M",53,141,5.3
792,4,9,1978,17,"DM","F",34,42,3.4
793,4,9,1978,4,"DS","F",49,121,4.9
794,4,9,1978,11,"DM","M",35,44,3.5
795,4,9,1978,17,"DO","F",33,55,3.3
796,4,9,1978,4,"DS","M",50,133,5
797,4,9,1978,17,"DS","M",50,142,5
798,4,9,1978,8,"DS","F",48,142,4.8
799,4,9,1978,11,"DM","F",36,46,3.6
800,4,9,1978,5,"DM","F",35,50,3.5
801,4,9,1978,14,"DS","F",46,142,4.6
802,4,9,1978,8,"DM","",NA,NA,NA
803,4,9,1978,4,"DS","F",48,84,4.8
804,4,9,1978,4,"DM","M",34,42,3.4
805,4,9,1978,17,"DS","F",47,142,4.7
806,4,9,1978,4,"DS","F",47,118,4.7
807,4,9,1978,17,"DM","F",35,43,3.5
808,4,9,1978,11,"DS","F",51,132,5.1
809,4,9,1978,11,"DS","F",47,75,4.7
810,4,9,1978,14,"DM","F",NA,49,NA
811,4,9,1978,19,"","",NA,NA,NA
812,4,9,1978,23,"","",NA,NA,NA
813,4,10,1978,1,"SA","",NA,NA,NA
814,4,10,1978,1,"DS","M",55,168,5.5
815,4,10,1978,1,"DM","F",38,43,3.8
816,4,10,1978,18,"DS","F",46,84,4.6
817,4,10,1978,12,"DM","F",37,NA,3.7
818,4,10,1978,1,"DS","F",49,87,4.9
819,4,10,1978,12,"DS","F",NA,117,NA
820,4,10,1978,18,"DM","F",35,42,3.5
821,4,10,1978,16,"DM","F",34,41,3.4
822,4,10,1978,1,"DS","F",48,140,4.8
823,4,10,1978,18,"DM","F",33,40,3.3
824,4,10,1978,12,"DM","M",38,45,3.8
825,4,10,1978,18,"NL","M",NA,225,NA
826,4,10,1978,16,"OT","M",20,18,2
827,4,10,1978,15,"DM","M",36,47,3.6
828,4,10,1978,18,"DM","",NA,48,NA
829,4,10,1978,1,"DS","M",48,89,4.8
830,4,10,1978,18,"DM","M",38,51,3.8
831,4,10,1978,7,"","",NA,NA,NA
832,4,10,1978,10,"","",NA,NA,NA
833,5,6,1978,2,"PF","M",14,8,1.4
834,5,6,1978,22,"DM","M",38,47,3.8
835,5,6,1978,2,"DS","M",53,149,5.3
836,5,6,1978,9,"DS","F",49,124,4.9
837,5,6,1978,6,"DS","F",48,73,4.8
838,5,6,1978,2,"DM","M",37,48,3.7
839,5,6,1978,9,"DS","M",51,139,5.1
840,5,6,1978,6,"DM","M",37,41,3.7
841,5,6,1978,20,"DS","M",NA,123,NA
842,5,6,1978,2,"DM","F",38,41,3.8
843,5,6,1978,22,"DS","F",50,114,5
844,5,6,1978,9,"DS","F",46,59,4.6
845,5,6,1978,2,"NL","M",32,204,3.2
846,5,6,1978,9,"DS","F",NA,90,NA
847,5,6,1978,20,"DM","M",35,45,3.5
848,5,6,1978,22,"NL","M",32,212,3.2
849,5,6,1978,2,"DM","M",36,43,3.6
850,5,6,1978,22,"DS","F",48,91,4.8
851,5,6,1978,9,"DS","M",46,50,4.6
852,5,6,1978,13,"DM","M",36,44,3.6
853,5,6,1978,9,"DS","F",49,113,4.9
854,5,6,1978,9,"DM","M",36,36,3.6
855,5,6,1978,9,"DS","F",NA,90,NA
856,5,6,1978,9,"DM","F",37,50,3.7
857,5,6,1978,13,"SS","",NA,NA,NA
858,5,6,1978,3,"","",NA,NA,NA
859,5,6,1978,21,"OT","F",13,9,1.3
860,5,17,1978,14,"OL","M",NA,NA,NA
861,5,17,1978,21,"OL","F",19,29,1.9
862,5,17,1978,5,"DS","M",52,137,5.2
863,5,17,1978,5,"DS","M",48,57,4.8
864,5,17,1978,12,"DS","F",NA,121,NA
865,5,17,1978,20,"DM","F",37,31,3.7
866,5,17,1978,12,"DM","F",37,41,3.7
867,5,17,1978,6,"DM","M",37,37,3.7
868,5,17,1978,6,"DS","F",50,83,5
869,5,17,1978,20,"NL","F",33,174,3.3
870,5,17,1978,22,"DS","F",49,116,4.9
871,5,17,1978,6,"DS","F",NA,74,NA
872,5,17,1978,20,"DS","M",52,130,5.2
873,5,17,1978,22,"DS","F",50,NA,5
874,5,17,1978,20,"DM","M",37,40,3.7
875,5,17,1978,5,"NL","F",33,212,3.3
876,5,17,1978,6,"DM","M",36,41,3.6
877,5,17,1978,12,"DS","F",50,83,5
878,5,17,1978,19,"","",NA,NA,NA
879,5,17,1978,23,"","",NA,NA,NA
880,5,18,1978,16,"DM","M",NA,48,NA
881,5,18,1978,18,"DM","F",35,41,3.5
882,5,18,1978,11,"DS","M",52,118,5.2
883,5,18,1978,17,"PM","F",20,22,2
884,5,18,1978,18,"DS","M",49,102,4.9
885,5,18,1978,11,"DM","M",36,42,3.6
886,5,18,1978,3,"NL","F",NA,182,NA
887,5,18,1978,11,"DM","F",34,29,3.4
888,5,18,1978,17,"DM","M",34,23,3.4
889,5,18,1978,18,"DS","F",50,138,5
890,5,18,1978,17,"DS","M",49,131,4.9
891,5,18,1978,17,"DM","M",35,41,3.5
892,5,18,1978,17,"DS","F",50,115,5
893,5,18,1978,14,"DS","F",48,121,4.8
894,5,18,1978,17,"DM","F",35,38,3.5
895,5,18,1978,4,"DS","M",50,126,5
896,5,18,1978,4,"DS","F",50,120,5
897,5,18,1978,11,"PP","M",21,15,2.1
898,5,18,1978,11,"DM","F",35,29,3.5
899,5,18,1978,18,"DM","F",33,43,3.3
900,5,18,1978,15,"DM","M",37,41,3.7
901,5,18,1978,4,"DS","F",48,68,4.8
902,5,18,1978,4,"DS","M",NA,83,NA
903,5,18,1978,14,"DM","M",35,NA,3.5
904,5,18,1978,11,"DS","F",52,97,5.2
905,5,18,1978,17,"DM","M",33,21,3.3
906,5,18,1978,11,"DM","M",34,21,3.4
907,5,18,1978,14,"DM","F",36,44,3.6
908,5,18,1978,17,"DO","M",33,18,3.3
909,5,18,1978,4,"DM","M",36,40,3.6
910,5,18,1978,17,"DM","F",37,41,3.7
911,5,19,1978,9,"DS","F",48,129,4.8
912,5,19,1978,2,"DS","M",NA,148,NA
913,5,19,1978,1,"DM","M",37,42,3.7
914,5,19,1978,2,"DM","F",NA,41,NA
915,5,19,1978,13,"OT","F",18,24,1.8
916,5,19,1978,8,"DS","F",50,108,5
917,5,19,1978,1,"DS","M",52,160,5.2
918,5,19,1978,2,"OT","F",21,30,2.1
919,5,19,1978,8,"DO","M",35,54,3.5
920,5,19,1978,8,"PF","F",15,7,1.5
921,5,19,1978,8,"DS","F",48,125,4.8
922,5,19,1978,1,"DS","M",50,100,5
923,5,19,1978,1,"DM","M",34,21,3.4
924,5,19,1978,2,"DM","M",37,49,3.7
925,5,19,1978,9,"DM","M",36,35,3.6
926,5,19,1978,1,"DO","M",35,37,3.5
927,5,19,1978,9,"DS","F",48,64,4.8
928,5,19,1978,1,"DS","F",NA,131,NA
929,5,19,1978,1,"DS","M",48,54,4.8
930,5,19,1978,2,"DM","M",36,44,3.6
931,5,19,1978,9,"DS","F",46,90,4.6
932,5,19,1978,1,"DM","F",37,39,3.7
933,5,19,1978,2,"PP","F",20,13,2
934,5,19,1978,2,"DS","F",47,114,4.7
935,5,19,1978,7,"","",NA,NA,NA
936,5,19,1978,10,"","",NA,NA,NA
937,6,8,1978,12,"DS","M",NA,90,NA
938,6,8,1978,20,"DM","M",38,46,3.8
939,6,8,1978,8,"DS","F",51,110,5.1
940,6,8,1978,11,"DS","M",51,119,5.1
941,6,8,1978,17,"DM","M",36,29,3.6
942,6,8,1978,20,"DM","M",32,48,3.2
943,6,8,1978,8,"SS","",NA,NA,NA
944,6,8,1978,9,"DS","F",50,124,5
945,6,8,1978,12,"DS","F",49,84,4.9
946,6,8,1978,11,"DM","F",36,43,3.6
947,6,8,1978,17,"DM","F",33,43,3.3
948,6,8,1978,9,"DM","M",37,40,3.7
949,6,8,1978,22,"DS","F",49,120,4.9
950,6,8,1978,8,"DO","F",34,55,3.4
951,6,8,1978,17,"OL","F",21,29,2.1
952,6,8,1978,20,"DM","F",34,26,3.4
953,6,8,1978,12,"DS","F",52,115,5.2
954,6,8,1978,22,"DM","M",36,45,3.6
955,6,8,1978,9,"DS","M",47,70,4.7
956,6,8,1978,17,"DS","F",49,123,4.9
957,6,8,1978,12,"DM","F",33,16,3.3
958,6,8,1978,20,"DM","F",36,42,3.6
959,6,8,1978,8,"DS","F",47,125,4.7
960,6,8,1978,12,"DM","M",NA,19,NA
961,6,8,1978,8,"DO","M",36,55,3.6
962,6,8,1978,22,"DS","F",47,117,4.7
963,6,8,1978,17,"DS","M",50,133,5
964,6,8,1978,9,"DM","M",36,36,3.6
965,6,8,1978,9,"DS","F",NA,71,NA
966,6,8,1978,17,"DM","M",35,29,3.5
967,6,8,1978,22,"DS","F",49,99,4.9
968,6,8,1978,22,"PF","M",13,7,1.3
969,6,8,1978,21,"PF","M",15,8,1.5
970,6,8,1978,12,"DM","F",NA,39,NA
971,6,8,1978,17,"NL","F",32,135,3.2
972,6,8,1978,9,"DS","F",NA,94,NA
973,6,8,1978,9,"DS","F",47,100,4.7
974,6,8,1978,11,"DS","F",49,98,4.9
975,6,8,1978,17,"DM","F",35,43,3.5
976,6,8,1978,8,"PF","F",15,8,1.5
977,6,8,1978,17,"DO","M",34,23,3.4
978,6,8,1978,21,"OT","M",18,12,1.8
979,6,8,1978,11,"DM","M",NA,26,NA
980,6,8,1978,20,"DS","M",51,124,5.1
981,6,8,1978,11,"PP","M",21,15,2.1
982,6,8,1978,12,"DS","F",51,84,5.1
983,6,8,1978,7,"","",NA,NA,NA
984,6,8,1978,10,"","",NA,NA,NA
985,6,8,1978,19,"","",NA,NA,NA
986,6,8,1978,23,"","",NA,NA,NA
987,6,9,1978,6,"DM","M",36,24,3.6
988,6,9,1978,18,"DS","",NA,NA,NA
989,6,9,1978,4,"DS","M",50,122,5
990,6,9,1978,2,"NL","M",NA,200,NA
991,6,9,1978,13,"PP","M",23,17,2.3
992,6,9,1978,14,"DM","M",38,46,3.8
993,6,9,1978,2,"DS","M",54,149,5.4
994,6,9,1978,18,"DM","F",33,23,3.3
995,6,9,1978,2,"PF","M",16,8,1.6
996,6,9,1978,18,"DS","F",48,136,4.8
997,6,9,1978,18,"DS","M",49,102,4.9
998,6,9,1978,14,"DS","F",51,122,5.1
999,6,9,1978,18,"DM","F",34,40,3.4
1000,6,9,1978,5,"DS","F",46,71,4.6
1001,6,9,1978,18,"DM","F",34,42,3.4
1002,6,9,1978,14,"SS","M",NA,130,NA
1003,6,9,1978,1,"DS","M",53,160,5.3
1004,6,9,1978,6,"DS","F",50,82,5
1005,6,9,1978,5,"DS","M",54,134,5.4
1006,6,9,1978,6,"DM","M",37,38,3.7
1007,6,9,1978,1,"DM","F",37,40,3.7
1008,6,9,1978,18,"DM","F",32,37,3.2
1009,6,9,1978,3,"OT","F",20,29,2
1010,6,9,1978,13,"DS","F",47,107,4.7
1011,6,9,1978,1,"DS","M",52,100,5.2
1012,6,9,1978,6,"DS","M",46,32,4.6
1013,6,9,1978,1,"DO","M",35,38,3.5
1014,6,9,1978,6,"DS","F",50,73,5
1015,6,9,1978,1,"DS","F",NA,134,NA
1016,6,9,1978,4,"DS","F",49,119,4.9
1017,6,9,1978,5,"DM","F",36,50,3.6
1018,6,9,1978,2,"DM","M",36,43,3.6
1019,6,9,1978,1,"DS","F",49,59,4.9
1020,6,9,1978,16,"DM","M",38,48,3.8
1021,6,9,1978,1,"DS","M",49,58,4.9
1022,6,9,1978,6,"DM","M",37,41,3.7
1023,6,9,1978,4,"DS","F",49,81,4.9
1024,6,9,1978,4,"DS","M",50,93,5
1025,6,9,1978,14,"DM","M",35,28,3.5
1026,6,9,1978,13,"OL","M",22,44,2.2
1027,6,9,1978,13,"OT","F",19,28,1.9
1028,6,9,1978,13,"DM","F",36,24,3.6
1029,6,9,1978,18,"NL","M",32,232,3.2
1030,6,9,1978,15,"","",NA,NA,NA
1031,7,7,1978,9,"DS","F",51,127,5.1
1032,7,7,1978,11,"PP","M",22,16,2.2
1033,7,7,1978,12,"DM","F",38,44,3.8
1034,7,7,1978,17,"DM","M",35,35,3.5
1035,7,7,1978,12,"DM","M",31,17,3.1
1036,7,7,1978,12,"DS","F",51,122,5.1
1037,7,7,1978,11,"DS","M",52,122,5.2
1038,7,7,1978,20,"DM","F",33,32,3.3
1039,7,7,1978,11,"DM","F",37,48,3.7
1040,7,7,1978,12,"DS","M",53,95,5.3
1041,7,7,1978,17,"DM","M",37,45,3.7
1042,7,7,1978,8,"DO","M",35,51,3.5
1043,7,7,1978,17,"DM","M",36,47,3.6
1044,7,7,1978,22,"DS","F",50,119,5
1045,7,7,1978,8,"DS","F",49,124,4.9
1046,7,7,1978,12,"DS","F",51,87,5.1
1047,7,7,1978,6,"DS","F",50,85,5
1048,7,7,1978,8,"DM","F",35,NA,3.5
1049,7,7,1978,9,"DM","M",37,36,3.7
1050,7,7,1978,22,"DS","F",49,123,4.9
1051,7,7,1978,8,"DS","F",50,111,5
1052,7,7,1978,17,"DM","F",33,39,3.3
1053,7,7,1978,12,"DM","M",35,27,3.5
1054,7,7,1978,22,"DS","F",52,105,5.2
1055,7,7,1978,17,"DS","M",51,132,5.1
1056,7,7,1978,17,"DM","F",36,45,3.6
1057,7,7,1978,11,"DS","F",51,96,5.1
1058,7,7,1978,12,"DM","F",35,40,3.5
1059,7,7,1978,17,"DS","F",48,120,4.8
1060,7,7,1978,12,"DM","M",37,43,3.7
1061,7,7,1978,2,"DM","F",38,46,3.8
1062,7,7,1978,2,"DM","F",37,43,3.7
1063,7,7,1978,9,"DS","F",49,86,4.9
1064,7,7,1978,21,"PF","M",16,8,1.6
1065,7,7,1978,9,"DM","M",37,34,3.7
1066,7,7,1978,12,"DS","M",52,106,5.2
1067,7,7,1978,12,"OT","F",19,22,1.9
1068,7,7,1978,17,"OL","F",20,29,2
1069,7,7,1978,9,"DS","F",50,98,5
1070,7,7,1978,17,"DO","M",35,33,3.5
1071,7,7,1978,7,"","",NA,NA,NA
1072,7,7,1978,10,"","",NA,NA,NA
1073,7,7,1978,19,"","",NA,NA,NA
1074,7,7,1978,23,"","",NA,NA,NA
1075,7,8,1978,13,"DM","M",38,46,3.8
1076,7,8,1978,15,"PP","F",21,12,2.1
1077,7,8,1978,4,"DS","M",50,130,5
1078,7,8,1978,15,"PP","F",23,10,2.3
1079,7,8,1978,18,"DS","M",50,106,5
1080,7,8,1978,14,"DM","F",36,39,3.6
1081,7,8,1978,14,"NL","M",33,113,3.3
1082,7,8,1978,1,"DM","F",38,45,3.8
1083,7,8,1978,3,"NL","F",34,115,3.4
1084,7,8,1978,4,"DM","F",36,36,3.6
1085,7,8,1978,18,"DM","M",36,24,3.6
1086,7,8,1978,14,"DS","F",51,120,5.1
1087,7,8,1978,3,"NL","M",34,190,3.4
1088,7,8,1978,14,"PP","M",23,10,2.3
1089,7,8,1978,16,"DM","M",38,48,3.8
1090,7,8,1978,18,"DM","F",35,29,3.5
1091,7,8,1978,18,"DS","F",51,131,5.1
1092,7,8,1978,13,"DM","F",36,34,3.6
1093,7,8,1978,1,"DS","M",51,101,5.1
1094,7,8,1978,18,"DM","F",34,37,3.4
1095,7,8,1978,5,"DM","F",36,47,3.6
1096,7,8,1978,5,"DS","M",52,133,5.2
1097,7,8,1978,1,"DS","M",51,63,5.1
1098,7,8,1978,16,"DM","M",36,46,3.6
1099,7,8,1978,4,"DS","F",49,81,4.9
1100,7,8,1978,5,"DS","M",50,71,5
1101,7,8,1978,1,"DS","F",NA,65,NA
1102,7,8,1978,4,"DS","F",49,80,4.9
1103,7,8,1978,1,"DS","F",NA,130,NA
1104,7,8,1978,14,"DM","F",38,47,3.8
1105,7,8,1978,4,"DS","F",51,118,5.1
1106,7,8,1978,4,"DS","M",51,91,5.1
1107,8,4,1978,12,"DS","F",49,120,4.9
1108,8,4,1978,17,"PE","M",20,19,2
1109,8,4,1978,22,"DM","M",37,45,3.7
1110,8,4,1978,17,"PE","F",19,14,1.9
1111,8,4,1978,8,"DS","F",51,122,5.1
1112,8,4,1978,17,"DM","M",35,37,3.5
